id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion
0285,2023-01-24,88976515X,9567.73,USD,Tarjeta
0441,2022-10-09,64182663N,170.31,JPY,Retirada Efectivo
0041,2024-07-29,21035093C,8819.45,USD,Retirada Efectivo
0409,2024-06-18,33922669W,-8005.29,GBP,Transferencia
0418,2023-03-01,71899444Y,3889.66,MXN,Retirada Efectivo
0361,2022-05-12,62506960T,2585.38,EUR,Retirada Efectivo
0028,2025-10-13,97664772K,-4336.07,USD,Transferencia
0150,2024-12-19,71933846X,-2428.82,USD,Transferencia
0382,2025-03-29,14720338Z,4785.6,MXN,Transferencia
0007,2025-06-07,31264413Q,4731.09,JPY,Transferencia
0228,2025-01-19,76204298F,3037.75,MXN,Retirada Efectivo
0052,2022-10-07,93828204U,-8915.68,JPY,Bizum
0457,2025-04-17,65105764O,4238.83,JPY,Retirada Efectivo
0002,2024-02-12,53694203X,5725.68,USD,Tarjeta
0372,2023-08-09,35994353A,4690.12,JPY,Tarjeta
0091,2024-02-18,64853798V,-8018.4,MXN,Bizum
0346,2022-05-10,30470492G,-2998.53,MXN,Transferencia
0235,2023-01-27,18415541O,8357.94,MXN,Tarjeta
0311,2022-07-01,88180700N,8182.91,EUR,Retirada Efectivo
0209,2022-06-02,12196403J,6626.47,USD,Tarjeta
0263,2023-03-18,42968472Z,7912.48,MXN,Retirada Efectivo
0129,2023-07-27,84682736K,7210.5,MXN,Tarjeta
0494,2023-01-31,72000519G,923.3,GBP,Tarjeta
0059,2022-07-07,59413448Q,-5454.72,EUR,Bizum
0009,2025-05-30,28388486Q,-4147.78,USD,Transferencia
0008,2024-02-28,19537191J,3448.74,GBP,Transferencia
0360,2024-12-27,50978539U,5605.37,MXN,Tarjeta
0376,2025-01-19,71286311E,3684.48,GBP,Retirada Efectivo
0421,2024-09-08,37108478D,3000.38,GBP,Retirada Efectivo
0141,2022-06-16,64036956H,3066.1,GBP,Transferencia
0302,2025-05-30,64475884N,-2325.69,EUR,Transferencia
0258,2023-03-10,45065378O,1040.99,JPY,Tarjeta
0150,2022-03-10,47186428O,4727.61,EUR,Retirada Efectivo
0436,2023-05-15,84829251A,7736.09,GBP,Transferencia
0271,2023-08-08,35073379M,3254.63,GBP,Tarjeta
0154,2023-08-04,64967407A,4515.18,MXN,Tarjeta
0294,2024-10-08,60195151Y,2921.91,MXN,Bizum
0191,2024-10-19,54188585W,5336.71,JPY,Tarjeta
0151,2024-08-12,49662850J,8457.51,USD,Retirada Efectivo
0306,2023-05-26,51613718E,-173.55,EUR,Bizum
0244,2022-03-27,87788382P,-2111.5,GBP,Transferencia
0389,2023-01-16,69426294I,3289.31,USD,Retirada Efectivo
0077,2025-04-22,14788048W,8864.11,MXN,Bizum
0137,2025-05-15,14720338Z,-4939.7,GBP,Bizum
0116,2022-05-10,74701252T,9685.91,GBP,Tarjeta
0348,2024-08-13,17070719G,-8413.69,USD,Bizum
0216,2023-03-24,97991887J,7042.18,USD,Tarjeta
0256,2023-12-22,82267962O,-4673.38,EUR,Transferencia
0350,2025-08-26,50790465P,8751.67,MXN,Transferencia
0372,2022-09-29,69426294I,-9345.83,USD,Transferencia
0293,2024-04-08,46614032W,5587.42,USD,Tarjeta
0173,2024-01-08,65105764O,-3684.5,EUR,Bizum
0037,2024-12-15,71055960K,6989.68,MXN,Retirada Efectivo
0415,2025-05-18,69195001F,-2434.8,GBP,Bizum
0314,2022-08-18,65912819T,3415.97,MXN,Retirada Efectivo
0125,2025-11-12,29071199A,5043.04,MXN,Tarjeta
0080,2022-11-07,44046437N,6933.64,USD,Tarjeta
0331,2025-11-04,37191745O,7467.61,GBP,Retirada Efectivo
0356,2023-07-14,69426294I,3228.34,JPY,Bizum
0356,2023-06-18,35957775T,1881.57,JPY,Bizum
0002,2025-11-28,60157118H,3104.58,GBP,Retirada Efectivo
0174,2025-08-24,99082359Y,5138.15,EUR,Retirada Efectivo
0387,2024-10-31,57594673F,506.87,JPY,Retirada Efectivo
0231,2025-12-11,17962096P,3958.53,MXN,Bizum
0155,2022-06-28,98711061Q,-6280.75,EUR,Transferencia
0460,2024-09-19,64225648L,207.1,MXN,Tarjeta
0250,2025-12-10,89112783J,-839.22,GBP,Transferencia
0312,2022-07-16,11432031X,1191.69,GBP,Tarjeta
0037,2024-06-26,28638940F,3994.5,GBP,Retirada Efectivo
0367,2024-04-01,76204298F,-6733.56,USD,Bizum
0385,2023-05-27,65932825L,9190.52,JPY,Transferencia
0478,2025-02-12,58016044N,3961.79,USD,Retirada Efectivo
0426,2024-12-21,83420198X,-7795.53,MXN,Bizum
0106,2022-09-16,72081633D,7154.34,MXN,Transferencia
0432,2024-11-07,91143064N,7087.77,MXN,Retirada Efectivo
0479,2025-03-09,52269811Z,-5733.86,MXN,Bizum
0049,2023-09-07,60157118H,3341.01,GBP,Tarjeta
0075,2024-04-29,28871010F,4390.07,GBP,Bizum
0431,2024-05-04,73238646U,5236.24,MXN,Retirada Efectivo
0090,2022-02-08,41255335J,6025.82,MXN,Retirada Efectivo
0472,2024-09-03,71286311E,6527.53,USD,Tarjeta
0107,2023-06-18,25121571Z,8019.55,GBP,Tarjeta
0206,2025-12-29,31244736W,3997.81,EUR,Tarjeta
0186,2025-07-09,80354341P,1077.71,JPY,Tarjeta
0295,2025-10-19,74701363X,3669.92,EUR,Tarjeta
0332,2024-07-04,12626328N,8918.86,USD,Retirada Efectivo
0229,2023-02-14,93616609W,6278.9,JPY,Tarjeta
0370,2025-02-20,23166003I,3461.34,GBP,Retirada Efectivo
0467,2022-08-03,11413210A,-4383.72,MXN,Transferencia
0436,2022-08-31,25914623P,-3472.74,MXN,Transferencia
0170,2025-07-05,73188540T,4457.22,GBP,Retirada Efectivo
0206,2022-04-25,54442150K,4647.14,MXN,Retirada Efectivo
0373,2025-10-20,38609024P,3849.73,USD,Retirada Efectivo
0011,2023-06-21,86371152T,5977.33,EUR,Transferencia
0200,2023-10-30,93019708W,-108.32,MXN,Transferencia
0165,2024-02-20,61605151Q,8020.88,MXN,Tarjeta
0319,2025-06-06,82654098Q,887.32,EUR,Retirada Efectivo
0141,2022-06-11,79161841Q,-3462.13,EUR,Transferencia
0349,2023-12-14,35148294Q,-6356.35,JPY,Bizum
0349,2022-02-08,98997352N,515.78,USD,Bizum
0297,2022-10-06,36182760N,9088.09,USD,Bizum
0041,2025-01-13,52305435V,7372.42,JPY,Transferencia
0257,2025-07-11,37191745O,4803.01,EUR,Transferencia
0172,2024-09-22,14957535A,1229.56,JPY,Transferencia
0126,2025-07-02,32347887Z,4465.25,EUR,Bizum
0289,2022-09-15,55742717S,-9693.41,USD,Transferencia
0148,2022-07-21,24442968M,-9900.36,EUR,Transferencia
0109,2024-03-14,48760916U,1764.95,JPY,Bizum
0170,2024-06-23,61605151Q,5118.76,JPY,Tarjeta
0331,2022-07-07,43478196F,6264.98,GBP,Retirada Efectivo
0078,2023-11-29,39288180X,9943.23,GBP,Retirada Efectivo
0463,2024-11-04,92949427I,1708.95,EUR,Retirada Efectivo
0437,2025-10-18,68876826V,4016.87,JPY,Tarjeta
0371,2024-01-18,89050198I,9593.39,MXN,Bizum
0289,2025-04-03,88779555I,1669.46,MXN,Bizum
0151,2025-08-14,97965447G,-610.94,JPY,Bizum
0481,2023-02-02,78061456H,2899.32,USD,Transferencia
0008,2025-11-02,34587632O,9124.41,GBP,Bizum
0212,2023-04-02,23319313J,-6132.52,JPY,Bizum
0207,2025-06-29,40747789Z,2664.74,USD,Tarjeta
0048,2025-05-07,21104754J,4306.45,USD,Transferencia
0447,2025-04-30,89814350Z,3903.56,EUR,Retirada Efectivo
0481,2024-02-03,31244736W,5336.81,JPY,Transferencia
0139,2024-09-16,13883075Z,5373.45,EUR,Retirada Efectivo
0407,2023-08-14,81810281V,-231.31,USD,Bizum
0327,2024-01-23,15492743T,-3609.52,JPY,Transferencia
0261,2024-09-23,65105764O,7410.22,MXN,Transferencia
0489,2023-06-08,15455647Q,9102.63,JPY,Tarjeta
0234,2025-09-08,32705301X,2223.06,USD,Bizum
0113,2025-01-28,65429469Q,-6192.53,JPY,Bizum
0029,2022-12-06,80354341P,396.94,EUR,Bizum
0027,2022-06-13,71899444Y,9544.57,EUR,Retirada Efectivo
0455,2025-04-17,14720338Z,-5643.37,MXN,Transferencia
0443,2023-08-20,39492750X,2968.83,USD,Retirada Efectivo
0107,2023-06-05,42414355E,9863.33,EUR,Retirada Efectivo
0314,2024-07-31,81810281V,3072.61,USD,Tarjeta
0207,2024-07-23,14957535A,6444.99,JPY,Transferencia
0016,2022-10-27,51712678W,4082.12,GBP,Transferencia
0225,2023-09-12,36709559B,-7872.61,MXN,Bizum
0022,2022-03-05,60406604Z,4397.93,EUR,Retirada Efectivo
0329,2025-01-05,92937383Y,4750.32,JPY,Tarjeta
0340,2025-03-30,99082359Y,3533.67,USD,Retirada Efectivo
0063,2023-09-30,64225648L,932.81,JPY,Tarjeta
0016,2022-04-13,93019708W,221.45,EUR,Retirada Efectivo
0162,2023-06-14,22268287J,2090.17,GBP,Retirada Efectivo
0373,2022-11-11,22646389G,-405.35,JPY,Bizum
0390,2023-11-17,75637771O,-5924.48,GBP,Transferencia
0264,2022-09-14,89743159P,5876.94,GBP,Tarjeta
0472,2025-08-15,55742717S,7451.28,USD,Retirada Efectivo
0353,2025-09-18,14787574E,-2268.64,GBP,Transferencia
0245,2025-07-26,46950921R,7823.99,JPY,Retirada Efectivo
0429,2023-09-05,45168663L,770.11,GBP,Retirada Efectivo
0286,2025-09-23,84601530E,472.17,MXN,Bizum
0172,2022-03-29,15915771I,499.57,EUR,Transferencia
0033,2024-10-15,76008523U,4885.59,GBP,Tarjeta
0038,2024-10-08,20808835G,8150.84,USD,Transferencia
0041,2022-09-29,19537191J,2388.57,GBP,Retirada Efectivo
0039,2023-04-12,88180700N,9476.72,EUR,Retirada Efectivo
0343,2025-09-17,18253393I,6880.07,JPY,Retirada Efectivo
0387,2025-05-01,20849937M,8516.83,GBP,Tarjeta
0475,2024-12-18,26744281U,3815.15,GBP,Transferencia
0366,2022-12-20,76204298F,7049.06,JPY,Bizum
0402,2024-10-30,88702225V,4514.37,GBP,Transferencia
0165,2022-07-03,21952227L,-9535.93,USD,Bizum
0420,2025-12-09,32039814E,3742.43,GBP,Retirada Efectivo
0290,2023-01-26,72794896C,5900.43,USD,Tarjeta
0228,2023-03-12,85387918B,9428.6,EUR,Bizum
0233,2024-07-03,13503266T,9972.99,GBP,Tarjeta
0298,2025-08-01,26744281U,1311.9,GBP,Retirada Efectivo
0047,2025-02-26,89119054V,4282.13,GBP,Tarjeta
0115,2024-06-17,76381793S,3515.69,GBP,Retirada Efectivo
0283,2023-06-15,40063188Y,6974.04,GBP,Retirada Efectivo
0246,2025-05-30,55015641W,-3921.49,USD,Bizum
0058,2025-11-10,95067516H,2499.55,USD,Retirada Efectivo
0300,2025-05-03,20849937M,1393.83,USD,Tarjeta
0444,2025-09-05,95546117G,5880.71,JPY,Transferencia
0236,2022-02-13,47186428O,9932.92,GBP,Tarjeta
0045,2023-03-09,77574957P,3777.34,GBP,Tarjeta
0472,2023-05-26,46538147J,2873.81,GBP,Transferencia
0424,2025-06-12,19444602G,-7803.83,USD,Bizum
0181,2024-07-23,42913560A,371.49,GBP,Transferencia
0376,2025-02-07,60650276D,9880.16,EUR,Retirada Efectivo
0282,2023-04-09,71286311E,7859.17,GBP,Tarjeta
0195,2025-04-30,82524490J,2119.48,JPY,Tarjeta
0477,2022-02-16,88928707R,2991.84,USD,Retirada Efectivo
0427,2024-12-30,71933846X,-3306.89,GBP,Bizum
0197,2022-09-08,13181753F,7949.63,JPY,Tarjeta
0169,2024-10-15,50721381L,4879.14,EUR,Tarjeta
0272,2024-01-15,28726981O,-8380.44,USD,Transferencia
0246,2024-10-13,68904946T,486.21,USD,Retirada Efectivo
0418,2022-02-24,92949427I,9167.49,EUR,Bizum
0220,2022-10-08,77401638B,5057.38,MXN,Tarjeta
0307,2022-12-28,21952227L,-9496.37,EUR,Transferencia
0312,2024-09-03,39492750X,2873.07,USD,Bizum
0116,2023-06-21,81300306S,3979.19,MXN,Retirada Efectivo
0273,2025-03-12,67577504Q,8934.97,USD,Bizum
0276,2022-02-12,88928707R,-2650.11,JPY,Bizum
0272,2025-08-05,28388486Q,5432.07,JPY,Retirada Efectivo
0110,2025-04-20,36462503D,3972.07,USD,Tarjeta
0145,2025-12-18,63817489A,5664.8,USD,Tarjeta
0031,2024-04-02,23681690N,8025.75,EUR,Retirada Efectivo
0247,2022-06-09,91432207P,5408.93,MXN,Transferencia
0304,2023-06-02,72219160B,4173.54,EUR,Retirada Efectivo
0286,2022-08-21,54925263M,-6509.43,GBP,Bizum
0359,2024-01-26,98997352N,4990.46,JPY,Retirada Efectivo
0118,2022-09-23,97991887J,2069.03,GBP,Bizum
0114,2025-05-03,16027492S,6331.35,JPY,Tarjeta
0103,2022-01-09,41538633X,4601.99,MXN,Bizum
0476,2024-01-03,84601530E,2226.03,EUR,Tarjeta
0472,2024-03-14,95544628A,-8094.02,EUR,Transferencia
0196,2023-12-05,91054365R,4556.71,JPY,Retirada Efectivo
0136,2022-06-20,64225648L,-5517.29,GBP,Transferencia
0190,2025-06-26,29668681L,-2251.77,JPY,Bizum
0394,2024-12-05,28726981O,826.58,EUR,Transferencia
0378,2024-04-25,87788382P,1837.03,JPY,Retirada Efectivo
0493,2024-07-12,79161841Q,7095.49,JPY,Transferencia
0358,2024-08-07,61605151Q,5927.74,GBP,Tarjeta
0020,2024-07-16,65608106F,4634.14,USD,Tarjeta
0238,2025-12-23,80354341P,2947.68,GBP,Tarjeta
0105,2022-11-27,91903816U,6240.62,JPY,Tarjeta
0463,2024-08-14,96691054D,4087.98,MXN,Tarjeta
0389,2025-10-24,30495588E,-8123.03,GBP,Transferencia
0420,2023-04-27,67292751L,6439.21,JPY,Transferencia
0357,2022-11-20,81300306S,2036.61,EUR,Retirada Efectivo
0441,2023-06-07,69130886Z,5706.57,MXN,Retirada Efectivo
0299,2023-01-12,40063188Y,7536.26,GBP,Bizum
0433,2025-06-17,72081633D,-6664.81,USD,Bizum
0215,2025-02-11,38609024P,-9120.0,EUR,Bizum
0258,2024-05-15,64250679F,5313.74,USD,Tarjeta
0213,2022-01-17,78322125T,-5420.64,EUR,Transferencia
0213,2025-05-07,65932825L,2210.72,USD,Retirada Efectivo
0419,2025-03-14,26613086K,6657.79,JPY,Retirada Efectivo
0276,2023-06-23,98432182G,6411.58,JPY,Tarjeta
0013,2022-03-10,58016044N,4466.39,JPY,Tarjeta
0145,2025-12-28,93019708W,-2135.51,USD,Transferencia
0258,2024-09-23,61800130C,5135.63,MXN,Tarjeta
0041,2024-02-04,16027492S,2888.72,GBP,Tarjeta
0251,2023-12-14,98505277Z,5141.46,EUR,Tarjeta
0483,2023-03-16,17398635D,3685.4,USD,Retirada Efectivo
0326,2022-08-13,24442968M,-8957.14,JPY,Transferencia
0460,2025-03-18,82048373C,-2114.95,GBP,Transferencia
0196,2023-01-06,78776730O,8934.06,MXN,Tarjeta
0096,2025-04-13,35994353A,-9449.15,EUR,Bizum
0425,2024-07-23,50169037U,5006.42,MXN,Bizum
0250,2022-02-19,90228959U,9749.19,MXN,Tarjeta
0182,2025-09-18,55551707D,6574.27,MXN,Bizum
0043,2023-02-20,16914409O,4429.66,MXN,Transferencia
0225,2025-07-05,42670429Q,253.88,MXN,Retirada Efectivo
0109,2023-09-01,67750110G,674.18,MXN,Retirada Efectivo
0325,2025-05-23,33680077T,7977.31,MXN,Bizum
0169,2024-05-22,88836264L,7769.94,JPY,Retirada Efectivo
0481,2024-06-06,36251361X,1399.95,GBP,Retirada Efectivo
0499,2024-02-28,40342482R,6054.15,USD,Retirada Efectivo
0224,2022-09-03,35529251E,8165.25,JPY,Transferencia
0469,2022-07-17,17991913C,5364.67,GBP,Retirada Efectivo
0048,2024-03-27,98711061Q,7045.26,MXN,Tarjeta
0280,2024-01-08,63817489A,1005.68,MXN,Tarjeta
0080,2024-12-03,18696351I,598.28,JPY,Tarjeta
0127,2025-12-13,45641315L,9528.2,EUR,Tarjeta
0314,2025-03-08,64646912J,-2518.05,MXN,Transferencia
0268,2025-11-28,81300306S,1761.74,EUR,Bizum
0310,2022-02-13,31825576O,5462.9,USD,Retirada Efectivo
0412,2024-11-22,84682736K,3545.0,JPY,Retirada Efectivo
0387,2025-07-19,75976752E,4489.22,GBP,Retirada Efectivo
0259,2024-05-18,62278662B,3628.63,EUR,Bizum
0271,2022-09-10,28638940F,394.58,JPY,Tarjeta
0237,2024-06-23,65608106F,236.8,USD,Tarjeta
0384,2022-12-21,31379341B,5567.04,MXN,Retirada Efectivo
0127,2025-12-17,23681690N,9175.72,GBP,Transferencia
0102,2025-07-13,21962888W,1871.85,USD,Retirada Efectivo
0469,2022-11-19,93933110Q,5561.34,JPY,Retirada Efectivo
0388,2023-10-21,29586269U,6189.93,JPY,Transferencia
0182,2024-06-12,48751165V,7882.08,EUR,Retirada Efectivo
0376,2022-10-31,45303894W,4833.94,GBP,Bizum
0059,2025-10-18,26613086K,7070.24,JPY,Retirada Efectivo
0309,2023-09-22,65912819T,4166.0,USD,Transferencia
0368,2023-04-05,24789504G,1587.19,JPY,Retirada Efectivo
0004,2023-08-28,33680077T,-8196.62,EUR,Bizum
0447,2023-02-28,73029890P,4410.24,GBP,Transferencia
0011,2025-02-16,88928707R,3016.88,EUR,Retirada Efectivo
0479,2022-05-08,35957775T,4078.26,MXN,Bizum
0234,2022-02-02,19444602G,4026.21,USD,Transferencia
0192,2023-01-13,66510794F,-4368.81,USD,Bizum
0351,2025-07-30,42414355E,1080.41,GBP,Bizum
0454,2022-06-10,79856775V,-8575.17,MXN,Transferencia
0147,2023-08-26,36182760N,6185.36,EUR,Transferencia
0212,2023-01-22,45641315L,8456.06,JPY,Tarjeta
0237,2022-08-02,46614032W,-4509.57,USD,Bizum
0406,2025-09-16,44087819O,8497.15,USD,Tarjeta
0134,2024-12-10,59171737O,7977.51,MXN,Bizum
0442,2022-03-22,37339115A,7118.35,USD,Tarjeta
0100,2024-01-16,14552919V,4110.82,USD,Bizum
0060,2024-11-06,17398635D,6681.24,EUR,Tarjeta
0025,2023-12-22,23681690N,-1152.14,JPY,Bizum
0481,2024-12-25,56814437O,8732.83,MXN,Tarjeta
0403,2022-10-01,95694861F,2185.4,USD,Retirada Efectivo
0358,2025-10-04,97617977B,-7782.1,USD,Transferencia
0001,2022-01-26,50978539U,4100.01,EUR,Retirada Efectivo
0259,2025-02-24,12626328N,6001.67,GBP,Retirada Efectivo
0226,2023-11-02,73955695G,6606.13,EUR,Tarjeta
0160,2024-05-20,54442150K,3171.89,MXN,Bizum
0318,2022-08-13,56814437O,8397.66,MXN,Transferencia
0478,2025-03-12,45641315L,7672.12,MXN,Retirada Efectivo
0226,2024-02-24,19998049Z,7661.68,GBP,Tarjeta
0276,2022-09-28,53666983I,8734.85,USD,Transferencia
0461,2023-11-21,60768720V,379.79,JPY,Retirada Efectivo
0259,2023-10-25,54188585W,2945.91,MXN,Bizum
0244,2022-10-01,91889521P,293.97,GBP,Retirada Efectivo
0201,2022-05-11,29668681L,3930.37,GBP,Tarjeta
0004,2023-11-15,53666983I,-8955.56,JPY,Bizum
0406,2024-05-30,52023477W,9699.07,JPY,Tarjeta
0088,2025-08-12,93019708W,6457.83,EUR,Tarjeta
0289,2022-04-25,98711061Q,3730.97,EUR,Retirada Efectivo
0030,2022-01-02,59372522W,6571.91,USD,Tarjeta
0395,2024-08-09,95549651F,4350.22,EUR,Retirada Efectivo
0186,2023-09-18,59171737O,3119.48,GBP,Tarjeta
0065,2023-11-26,31954708D,5282.76,JPY,Tarjeta
0489,2024-05-04,52023477W,6165.16,EUR,Retirada Efectivo
0374,2025-03-04,50721381L,9063.26,GBP,Transferencia
0083,2022-03-11,72534705Y,1115.83,GBP,Bizum
0264,2024-10-08,34587632O,5021.3,EUR,Retirada Efectivo
0050,2024-01-07,21104754J,7565.03,MXN,Bizum
0241,2024-05-04,99376477E,3898.12,JPY,Tarjeta
0368,2022-08-10,88836264L,9950.41,MXN,Tarjeta
0278,2024-10-04,78522879F,7394.85,USD,Bizum
0460,2022-01-04,48981823R,4265.63,JPY,Transferencia
0282,2025-06-14,20118016B,4978.86,GBP,Retirada Efectivo
0260,2025-07-07,90792426C,3272.49,MXN,Transferencia
0148,2022-06-01,81810281V,378.09,GBP,Retirada Efectivo
0090,2023-12-29,93250705D,9621.13,JPY,Bizum
0300,2023-11-11,35529251E,-6978.52,JPY,Bizum
0356,2022-09-22,30735701E,6909.77,GBP,Bizum
0121,2022-01-27,50585418A,5035.8,GBP,Retirada Efectivo
0458,2024-07-09,32347887Z,4142.49,MXN,Tarjeta
0292,2025-02-23,91889521P,5006.16,JPY,Retirada Efectivo
0488,2025-01-07,91143064N,1678.83,GBP,Retirada Efectivo
0235,2024-03-21,88928707R,7890.55,MXN,Retirada Efectivo
0320,2025-12-12,35073379M,5468.63,GBP,Tarjeta
0084,2023-09-17,88928707R,-8375.92,MXN,Transferencia
0452,2023-03-29,97991887J,-4872.16,JPY,Transferencia
0277,2024-04-08,69426294I,8737.09,JPY,Bizum
0387,2025-02-04,81950959T,7175.6,JPY,Bizum
0383,2024-04-25,60157118H,5207.39,JPY,Retirada Efectivo
0229,2022-04-21,96244738D,5764.03,EUR,Retirada Efectivo
0013,2024-07-03,13501499Y,-4171.74,USD,Transferencia
0186,2023-02-14,21962888W,8285.19,USD,Tarjeta
0330,2022-07-29,14694263J,2998.46,USD,Tarjeta
0416,2023-02-12,50020502X,8631.03,EUR,Tarjeta
0365,2022-09-29,49397986U,9174.61,GBP,Tarjeta
0389,2025-03-24,18696351I,3617.37,JPY,Tarjeta
0363,2023-08-18,51818557H,212.26,GBP,Bizum
0138,2024-11-17,34232908K,4918.96,JPY,Retirada Efectivo
0217,2023-09-16,81300306S,-1795.55,USD,Bizum
0274,2023-10-22,81300306S,2402.5,JPY,Tarjeta
0312,2024-03-17,54925263M,-4222.31,GBP,Transferencia
0092,2022-01-10,81953241J,-5261.44,GBP,Bizum
0219,2023-10-13,11534627P,1350.21,USD,Retirada Efectivo
0214,2025-08-22,16027492S,4951.46,JPY,Tarjeta
0366,2023-01-12,38349917E,5413.91,USD,Tarjeta
0030,2022-05-05,69195001F,717.68,GBP,Tarjeta
0077,2022-02-08,48637885K,-2088.15,USD,Bizum
0483,2022-08-14,36766762H,7986.68,GBP,Tarjeta
0412,2022-03-02,43103639C,-8774.24,MXN,Transferencia
0053,2022-04-11,43518692D,2726.68,EUR,Bizum
0456,2022-05-14,53666983I,2907.88,JPY,Retirada Efectivo
0405,2023-04-14,60195151Y,-2779.0,MXN,Transferencia
0353,2024-05-26,58016044N,4829.38,USD,Retirada Efectivo
0344,2024-08-20,97965447G,6896.23,USD,Tarjeta
0414,2023-07-19,31308169C,6202.86,JPY,Retirada Efectivo
0413,2025-07-02,87788382P,3165.65,GBP,Bizum
0013,2022-10-28,77749295J,319.52,EUR,Bizum
0201,2024-02-15,33680077T,7268.95,JPY,Tarjeta
0283,2025-03-07,91889521P,9863.06,EUR,Retirada Efectivo
0329,2023-06-27,72471710F,2628.68,EUR,Retirada Efectivo
0146,2022-06-12,35965272I,2124.08,EUR,Transferencia
0356,2023-01-25,88928707R,101.69,USD,Tarjeta
0319,2023-10-08,32826897B,302.5,JPY,Tarjeta
0008,2024-11-07,30777310P,3904.53,GBP,Retirada Efectivo
0486,2024-02-04,94869331H,8686.66,USD,Retirada Efectivo
0074,2022-10-07,42968472Z,4249.22,GBP,Retirada Efectivo
0125,2024-06-21,89814350Z,3629.36,GBP,Bizum
0400,2023-09-27,90792426C,-3564.83,JPY,Bizum
0451,2025-01-19,21104754J,8712.54,USD,Retirada Efectivo
0487,2022-09-16,71286311E,8179.96,USD,Tarjeta
0480,2025-01-10,24379692S,6357.84,GBP,Retirada Efectivo
0093,2022-02-26,21755286J,-2990.44,JPY,Bizum
0186,2024-07-11,57594673F,6118.57,USD,Retirada Efectivo
0392,2025-06-26,36378812Z,7312.97,EUR,Bizum
0260,2025-09-22,32233871Y,9622.45,MXN,Retirada Efectivo
0313,2022-09-16,47337240M,-8136.28,GBP,Bizum
0068,2022-08-28,53666983I,-7758.15,MXN,Bizum
0287,2022-12-19,71933846X,9704.64,EUR,Bizum
0145,2024-10-04,47665911A,8856.01,USD,Transferencia
0257,2022-08-21,65932825L,1845.96,EUR,Bizum
0066,2022-05-27,47665911A,1173.27,GBP,Tarjeta
0364,2024-07-12,95735897U,5286.29,MXN,Tarjeta
0354,2025-06-01,93616609W,6428.78,USD,Tarjeta
0236,2025-05-20,10278500S,7862.67,GBP,Bizum
0092,2025-05-21,33680077T,1751.37,EUR,Retirada Efectivo
0330,2024-12-17,68876826V,5669.9,GBP,Retirada Efectivo
0163,2024-06-23,48637885K,4928.74,MXN,Tarjeta
0410,2025-11-21,34569401G,274.31,EUR,Transferencia
0173,2023-08-26,35957775T,-2556.26,USD,Transferencia
0194,2023-03-03,42670429Q,9960.18,JPY,Retirada Efectivo
0160,2022-06-16,62506960T,5774.65,JPY,Transferencia
0369,2024-10-25,40342482R,9313.24,GBP,Tarjeta
0172,2025-08-31,89129495K,8600.19,JPY,Tarjeta
0220,2024-04-01,15339564Y,-7215.33,JPY,Transferencia
0225,2022-12-23,54062091X,-421.54,EUR,Transferencia
0115,2023-12-11,36182760N,-1044.44,USD,Transferencia
0008,2022-01-24,89743159P,9938.74,MXN,Transferencia
0221,2024-03-29,93295656Z,-1252.09,MXN,Bizum
0147,2025-01-03,79161841Q,-4526.26,MXN,Bizum
0467,2022-09-25,45422671M,8635.54,MXN,Transferencia
0061,2023-03-07,50721381L,7793.08,MXN,Retirada Efectivo
0206,2024-08-27,38316477K,-4520.41,USD,Transferencia
0404,2025-02-25,20301602F,4407.47,USD,Bizum
0185,2023-02-16,24442968M,155.27,EUR,Retirada Efectivo
0269,2024-02-08,32233871Y,4826.3,EUR,Tarjeta
0050,2022-10-29,77574957P,-8867.95,EUR,Transferencia
0057,2024-11-12,76381793S,5678.27,MXN,Transferencia
0188,2023-10-10,48760916U,-5145.67,MXN,Transferencia
0377,2024-12-03,80354341P,-7379.44,MXN,Bizum
0019,2023-09-17,77401638B,-1547.67,GBP,Bizum
0434,2025-09-02,26613086K,5941.04,GBP,Bizum
0097,2023-02-17,57594673F,-8266.92,GBP,Bizum
0030,2023-10-22,15455647Q,-1369.66,GBP,Bizum
0205,2023-06-17,68962283V,4597.96,JPY,Bizum
0425,2022-04-19,71811704W,6224.54,GBP,Tarjeta
0300,2024-11-10,72534705Y,1861.58,MXN,Tarjeta
0482,2023-03-31,32347887Z,4990.6,USD,Retirada Efectivo
0208,2022-05-22,73188540T,-6111.1,MXN,Bizum
0340,2023-11-08,38316477K,1537.01,MXN,Transferencia
0365,2025-12-27,19444602G,9478.43,EUR,Bizum
0374,2025-02-26,98428312A,5180.18,MXN,Retirada Efectivo
0009,2025-08-22,50064311K,7925.36,GBP,Retirada Efectivo
0023,2025-09-06,66510794F,6953.83,JPY,Tarjeta
0408,2023-02-20,93750792B,2234.66,MXN,Tarjeta
0300,2024-11-05,31324961Z,-3653.67,GBP,Transferencia
0052,2022-05-27,29361060I,4172.76,MXN,Tarjeta
0239,2022-02-21,52874324C,4798.38,JPY,Retirada Efectivo
0122,2025-12-06,88514507V,2784.38,GBP,Retirada Efectivo
0259,2024-11-09,86371152T,-9460.82,MXN,Transferencia
0146,2022-02-12,83420198X,2994.59,USD,Tarjeta
0358,2023-03-15,84829251A,6360.14,EUR,Retirada Efectivo
0102,2022-10-22,44046437N,3437.54,GBP,Transferencia
