id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion,max_saldo,fecha_mas_reciente,saldo_final,nombre,apellido1,apellido2,direccion,fecha_nacimiento,dni,nombre_completo,menor_30
271,2022-10-08,53929841W,2631.48,USD,Retirada Efectivo,9197.86,2022-10-08,55214.78,,,,,,,  ,NO
300,2025-03-21,44230993P,3814.08,JPY,Retirada Efectivo,9900.01,2025-03-21,40002.61,,,,,,,  ,NO
170,2024-02-26,21384469D,-5286.16,EUR,Bizum,9826.23,2024-02-26,51990.24,,,,,,,  ,NO
466,2024-01-23,98975581Z,9151.23,JPY,Retirada Efectivo,9151.23,2024-01-23,109228.49,,,,,,,  ,NO
198,2022-01-18,22722707F,-9198.07,GBP,Bizum,9750.1,2025-05-25,37970.98,,,,,,,  ,NO
393,2025-06-23,17014681F,3712.97,USD,Tarjeta,9956.32,2025-06-23,25939.14,,,,,,,  ,NO
264,2024-08-05,79038819C,528.41,JPY,Tarjeta,9791.86,2024-08-05,50494.89,,,,,,,  ,NO
407,2025-11-02,71940926G,2171.57,GBP,Tarjeta,7389.68,2025-11-02,131111.79,,,,,,,  ,NO
456,2023-10-16,41190327P,5646.28,MXN,Transferencia,8473.2,2023-10-16,67499.78,,,,,,,  ,NO
16,2024-06-25,61140299W,9589.11,EUR,Tarjeta,9589.11,2024-06-25,90320.18,,,,,,,  ,NO
129,2022-10-09,58151660N,7658.92,GBP,Bizum,9411.47,2022-10-09,17397.14,,,,,,,  ,NO
52,2023-04-16,98755356T,6802.22,USD,Retirada Efectivo,9738.39,2023-04-16,90143.47,,,,,,,  ,NO
261,2025-07-09,41295892M,3120.05,GBP,Transferencia,9932.49,2025-07-09,91970.09,,,,,,,  ,NO
270,2024-10-30,22140633E,-1718.68,EUR,Transferencia,9710.24,2024-10-30,63870.49,,,,,,,  ,NO
123,2022-10-22,76421165Z,6395.0,MXN,Transferencia,9490.07,2022-10-22,17151.35,,,,,,,  ,NO
259,2024-10-19,22736652W,7938.26,EUR,Retirada Efectivo,9808.37,2024-10-19,34775.25,,,,,,,  ,NO
179,2022-01-14,21135158D,5530.64,EUR,Retirada Efectivo,7651.39,2022-01-14,20538.41,,,,,,,  ,NO
468,2025-04-13,38556204S,-2589.78,JPY,Bizum,9842.87,2025-04-13,28633.54,,,,,,,  ,NO
68,2023-06-06,96298230N,7738.53,USD,Bizum,9593.71,2023-06-06,40609.58,,,,,,,  ,NO
244,2025-12-31,56278577Q,-947.49,MXN,Bizum,9353.44,2025-12-31,29688.68,,,,,,,  ,NO
149,2022-06-29,81948006P,7074.23,EUR,Retirada Efectivo,9566.29,2022-06-29,2034.11,,,,,,,  ,NO
498,2023-07-07,58151660N,-8516.18,MXN,Bizum,9979.73,2023-07-07,17397.14,,,,,,,  ,NO
485,2025-04-15,50654593O,9505.25,USD,Tarjeta,9505.25,2025-04-15,38807.71,,,,,,,  ,NO
474,2024-09-14,88506908Y,9625.92,JPY,Retirada Efectivo,9625.92,2024-09-14,71938.83,,,,,,,  ,NO
117,2024-05-05,67991472I,3202.24,GBP,Tarjeta,9708.65,2024-05-05,33150.65,,,,,,,  ,NO
21,2024-08-06,53848509R,-990.8,EUR,Bizum,9716.86,2024-08-06,80799.08,,,,,,,  ,NO
148,2024-07-22,58444637P,5535.98,MXN,Tarjeta,9513.14,2024-07-22,48780.19,,,,,,,  ,NO
79,2024-01-29,63326259I,2914.15,EUR,Tarjeta,9250.13,2024-01-29,35067.75,,,,,,,  ,NO
172,2022-04-02,38482531J,6911.61,MXN,Retirada Efectivo,9201.46,2022-04-02,75397.08,,,,,,,  ,NO
60,2024-09-30,28236463V,3696.45,EUR,Tarjeta,9556.07,2024-09-30,3051.54,,,,,,,  ,NO
277,2022-04-09,52089624K,-2662.7,JPY,Bizum,9928.91,2022-04-09,71305.91,,,,,,,  ,NO
366,2022-03-29,17601002I,810.7,MXN,Transferencia,9738.71,2022-03-29,27865.11,,,,,,,  ,NO
488,2023-02-18,81651959F,2469.64,EUR,Bizum,8161.93,2024-03-17,24169.68,,,,,,,  ,NO
348,2022-11-14,41295892M,1445.96,USD,Retirada Efectivo,9750.34,2022-11-14,91970.09,,,,,,,  ,NO
152,2025-10-04,85893364L,1810.2,GBP,Transferencia,9631.2,2025-10-04,5630.4,,,,,,,  ,NO
252,2022-05-02,37482283Q,3824.29,JPY,Retirada Efectivo,6759.49,2022-05-02,54789.89,,,,,,,  ,NO
175,2022-10-10,64443788V,2142.42,USD,Tarjeta,9887.41,2022-10-10,67396.7,,,,,,,  ,NO
296,2023-05-15,18995676E,5764.14,MXN,Retirada Efectivo,8495.46,2023-05-15,92359.67,,,,,,,  ,NO
317,2024-03-30,27775932I,7906.12,JPY,Retirada Efectivo,9922.55,2024-03-30,41434.83,,,,,,,  ,NO
345,2023-07-02,35221973W,9522.75,EUR,Retirada Efectivo,9522.75,2023-07-02,90877.41,,,,,,,  ,NO
472,2025-01-18,37064270Z,3836.09,EUR,Tarjeta,9844.72,2025-01-18,37628.17,,,,,,,  ,NO
265,2025-12-22,87699765J,-5730.58,MXN,Bizum,9869.21,2025-12-22,39447.62,,,,,,,  ,NO
85,2024-06-20,94669501G,6064.48,GBP,Bizum,9647.74,2024-06-20,53136.04,,,,,,,  ,NO
303,2025-04-15,46277687B,2998.2,MXN,Transferencia,9568.67,2025-04-15,62873.2,,,,,,,  ,NO
247,2022-03-07,49571345D,3888.55,JPY,Transferencia,8861.16,2022-03-07,47551.71,,,,,,,  ,NO
35,2022-06-07,90262188O,956.28,USD,Bizum,9773.66,2022-06-07,45765.82,,,,,,,  ,NO
430,2023-05-12,35303150G,6611.77,EUR,Retirada Efectivo,9767.86,2023-05-12,84477.75,,,,,,,  ,NO
170,2023-10-15,56287431F,7278.94,USD,Bizum,9826.23,2023-10-15,81223.67,,,,,,,  ,NO
103,2025-10-20,66038087C,5230.19,EUR,Tarjeta,9948.45,2025-10-20,66701.19,,,,,,,  ,NO
306,2024-11-29,39970393T,-6314.49,USD,Bizum,9744.9,2024-11-29,45134.68,,,,,,,  ,NO
18,2025-03-11,20704105E,842.8,MXN,Tarjeta,9190.38,2025-03-11,14843.1,,,,,,,  ,NO
267,2025-09-22,84907775U,6460.71,USD,Bizum,8482.26,2025-09-22,25909.43,,,,,,,  ,NO
354,2024-11-24,55729954K,-9394.44,MXN,Bizum,8945.17,2024-11-24,22770.31,,,,,,,  ,NO
423,2024-02-25,34716453O,2261.54,MXN,Tarjeta,8986.82,2024-02-25,33875.3,,,,,,,  ,NO
249,2024-05-24,39953028Q,1570.96,MXN,Tarjeta,9912.57,2024-05-24,35817.53,,,,,,,  ,NO
228,2025-01-05,27171627E,5197.08,GBP,Tarjeta,9855.55,2025-01-05,70451.74,,,,,,,  ,NO
194,2023-03-27,54556916M,-1049.22,MXN,Bizum,9789.33,2023-03-27,71430.59,,,,,,,  ,NO
392,2022-01-31,53195475C,439.32,EUR,Transferencia,9956.12,2024-04-12,62054.91,,,,,,,  ,NO
310,2025-11-25,86452313D,-4832.15,GBP,Transferencia,9612.47,2025-11-25,71588.78,,,,,,,  ,NO
31,2022-12-29,67985410K,6087.58,EUR,Tarjeta,9097.28,2022-12-29,43306.99,,,,,,,  ,NO
478,2022-09-09,54556916M,2427.71,JPY,Bizum,9819.47,2023-04-23,71430.59,,,,,,,  ,NO
303,2022-04-04,20704105E,3122.27,USD,Retirada Efectivo,9568.67,2022-04-04,14843.1,,,,,,,  ,NO
497,2024-02-16,35641638E,7426.4,USD,Transferencia,9889.89,2024-02-16,66457.66,,,,,,,  ,NO
322,2025-04-10,65048749J,1582.39,USD,Tarjeta,9814.86,2025-04-10,21272.91,,,,,,,  ,NO
414,2025-04-06,79038819C,8698.55,EUR,Transferencia,9152.02,2025-04-06,50494.89,,,,,,,  ,NO
131,2024-11-04,90524791R,-1902.03,GBP,Bizum,9775.67,2024-11-04,35280.48,,,,,,,  ,NO
476,2024-11-22,53116365E,1138.33,USD,Retirada Efectivo,9794.75,2024-11-22,10198.4,,,,,,,  ,NO
248,2022-02-08,80139664V,8539.78,MXN,Bizum,9775.93,2022-02-08,82525.04,,,,,,,  ,NO
50,2022-12-23,51633515E,9506.65,MXN,Tarjeta,9506.65,2022-12-23,37696.12,,,,,,,  ,NO
394,2024-06-16,85803281H,-1721.13,MXN,Bizum,9828.97,2024-06-16,46894.52,,,,,,,  ,NO
153,2022-08-15,80288628X,-3580.79,MXN,Transferencia,9696.12,2022-08-15,51851.53,,,,,,,  ,NO
407,2024-07-07,13915151Z,6202.6,USD,Retirada Efectivo,7389.68,2024-07-07,106883.03,,,,,,,  ,NO
213,2023-10-02,85677453Q,-8381.46,GBP,Transferencia,9946.46,2023-10-02,26010.31,,,,,,,  ,NO
466,2023-03-29,37307448G,1117.07,USD,Transferencia,9151.23,2023-03-29,50153.3,,,,,,,  ,NO
312,2024-03-07,38482531J,9063.89,GBP,Retirada Efectivo,9089.54,2024-03-07,75397.08,,,,,,,  ,NO
368,2024-10-26,87699765J,-2969.04,MXN,Transferencia,9652.37,2024-10-26,39447.62,,,,,,,  ,NO
249,2025-06-22,42076321H,7729.72,GBP,Tarjeta,9912.57,2025-06-22,60433.64,,,,,,,  ,NO
495,2025-03-05,69723490P,2019.59,USD,Tarjeta,9612.71,2025-03-05,107043.48,,,,,,,  ,NO
68,2025-08-01,54500718X,6468.3,EUR,Transferencia,9593.71,2025-08-01,22647.46,,,,,,,  ,NO
22,2024-07-25,80334602A,2823.93,USD,Tarjeta,9711.49,2024-07-25,57322.24,,,,,,,  ,NO
205,2022-01-07,96298230N,5825.48,USD,Tarjeta,9226.28,2022-01-07,40609.58,,,,,,,  ,NO
408,2025-12-11,87699765J,-6613.52,EUR,Transferencia,9367.84,2025-12-11,39447.62,,,,,,,  ,NO
30,2022-07-08,97983803L,4530.19,GBP,Retirada Efectivo,9252.2,2022-07-08,79620.65,,,,,,,  ,NO
216,2024-11-17,85803281H,5795.13,USD,Retirada Efectivo,9658.19,2024-11-17,46894.52,,,,,,,  ,NO
199,2024-04-14,50548000E,8710.38,GBP,Bizum,9302.81,2024-04-14,43504.83,,,,,,,  ,NO
49,2025-01-26,58090210Q,-5936.31,EUR,Transferencia,9920.64,2025-01-26,56539.34,,,,,,,  ,NO
159,2025-07-10,52089624K,-7981.21,MXN,Transferencia,9422.4,2025-07-10,71305.91,,,,,,,  ,NO
390,2022-12-19,39483856X,-6536.67,EUR,Transferencia,9016.68,2022-12-19,114409.6,,,,,,,  ,NO
483,2024-11-23,81008715G,5656.2,EUR,Bizum,9108.28,2024-11-23,66874.62,,,,,,,  ,NO
163,2025-09-25,38556204S,3968.76,MXN,Tarjeta,9920.75,2025-09-25,28633.54,,,,,,,  ,NO
258,2024-08-09,81878650G,-9528.11,MXN,Transferencia,6799.63,2024-08-09,50152.65,,,,,,,  ,NO
328,2022-09-20,64443788V,7098.9,EUR,Tarjeta,9073.83,2022-09-20,67396.7,,,,,,,  ,NO
325,2024-04-20,49429559M,7468.91,EUR,Tarjeta,9929.32,2024-04-20,17543.85,,,,,,,  ,NO
406,2024-01-21,37336145O,7566.06,JPY,Tarjeta,9963.71,2024-01-21,61776.09,,,,,,,  ,NO
142,2022-11-08,22056718X,6982.65,USD,Bizum,9304.96,2022-11-08,27938.29,,,,,,,  ,NO
172,2023-05-10,47627727M,6763.05,GBP,Transferencia,9201.46,2023-05-10,87769.27,,,,,,,  ,NO
416,2025-08-21,70192130S,1319.66,EUR,Tarjeta,9914.89,2025-08-21,35457.81,,,,,,,  ,NO
446,2022-02-27,37307448G,-7905.6,EUR,Bizum,8925.7,2022-02-27,50153.3,,,,,,,  ,NO
39,2023-11-18,43526216F,4307.32,EUR,Bizum,9442.28,2023-11-18,49846.3,,,,,,,  ,NO
279,2025-09-14,85481219Y,-5839.29,MXN,Bizum,8432.17,2025-09-14,55678.66,,,,,,,  ,NO
342,2023-04-08,46155647L,-1533.48,JPY,Bizum,9209.72,2023-04-08,55619.3,,,,,,,  ,NO
276,2025-09-14,49700624Z,-3925.38,GBP,Transferencia,9091.36,2025-09-14,45386.92,,,,,,,  ,NO
144,2023-08-30,24584305T,-5569.6,EUR,Transferencia,9994.79,2023-08-30,51321.69,,,,,,,  ,NO
440,2023-05-14,80031907T,9358.8,EUR,Tarjeta,9358.8,2023-05-14,90877.78,,,,,,,  ,NO
308,2022-02-06,77975267T,4538.0,EUR,Retirada Efectivo,9791.51,2022-02-06,55219.57,,,,,,,  ,NO
227,2023-03-18,95151902K,738.3,JPY,Tarjeta,9988.25,2023-03-18,45574.43,,,,,,,  ,NO
220,2025-02-25,32165942U,3991.99,JPY,Tarjeta,9744.77,2025-02-25,42737.83,,,,,,,  ,NO
214,2024-02-28,84813778K,1838.82,JPY,Tarjeta,9893.53,2024-02-28,56802.69,,,,,,,  ,NO
229,2022-02-01,65120140X,-3943.74,JPY,Bizum,9946.57,2022-02-01,67549.71,,,,,,,  ,NO
336,2022-08-08,92269909F,5900.05,GBP,Bizum,9684.89,2022-08-08,42823.49,,,,,,,  ,NO
7,2023-10-27,70826344G,9002.77,JPY,Transferencia,9749.95,2023-10-27,63003.1,,,,,,,  ,NO
479,2025-06-06,49700624Z,5055.54,USD,Transferencia,9614.23,2025-06-06,45386.92,,,,,,,  ,NO
346,2024-04-15,99133092L,4415.8,MXN,Bizum,9660.74,2024-04-15,34701.53,,,,,,,  ,NO
298,2025-05-18,49429559M,3633.62,EUR,Tarjeta,9831.45,2025-05-18,17543.85,,,,,,,  ,NO
107,2022-09-22,53688354X,-7612.72,MXN,Bizum,9898.68,2022-09-22,39903.9,,,,,,,  ,NO
140,2024-03-14,41479569W,2044.26,USD,Tarjeta,9693.86,2024-03-14,54850.88,,,,,,,  ,NO
292,2022-08-19,65757796H,8895.56,USD,Transferencia,8962.51,2022-08-19,79863.86,,,,,,,  ,NO
239,2022-01-03,80380047M,5300.23,EUR,Transferencia,9849.44,2022-01-03,80665.75,,,,,,,  ,NO
274,2024-11-16,39483856X,2617.72,GBP,Bizum,9466.47,2024-11-16,114409.6,,,,,,,  ,NO
76,2023-01-13,87884774F,2601.82,GBP,Bizum,9885.47,2023-01-13,61753.02,,,,,,,  ,NO
253,2022-12-03,96342869K,6629.57,MXN,Transferencia,9540.47,2022-12-03,2669.01,,,,,,,  ,NO
459,2025-06-08,80031907T,1382.07,GBP,Transferencia,9461.5,2025-06-08,90877.78,,,,,,,  ,NO
294,2023-11-18,92336379N,7499.6,MXN,Transferencia,9798.34,2023-11-18,55090.92,,,,,,,  ,NO
317,2024-04-06,35641638E,8969.84,USD,Tarjeta,9922.55,2024-04-06,66457.66,,,,,,,  ,NO
353,2024-11-05,19365560P,-4527.81,EUR,Bizum,9973.87,2024-11-05,88817.91,,,,,,,  ,NO
494,2025-10-24,22736652W,7304.58,USD,Retirada Efectivo,7304.58,2025-10-24,34775.25,,,,,,,  ,NO
427,2023-06-13,25325181Z,6681.17,GBP,Tarjeta,7790.88,2023-06-13,66777.67,,,,,,,  ,NO
496,2024-04-08,77975267T,2950.31,GBP,Transferencia,8336.75,2024-04-08,55219.57,,,,,,,  ,NO
462,2024-11-30,66501825I,5023.06,EUR,Tarjeta,7742.74,2024-11-30,84206.26,,,,,,,  ,NO
373,2023-08-30,58474916V,2765.89,JPY,Transferencia,8712.8,2023-08-30,115140.49,,,,,,,  ,NO
366,2025-10-10,39483856X,7400.76,USD,Retirada Efectivo,9738.71,2025-10-10,114409.6,,,,,,,  ,NO
64,2022-08-26,88161260A,8079.2,MXN,Tarjeta,9807.41,2022-08-26,65694.47,,,,,,,  ,NO
318,2025-06-20,50503193C,1645.14,MXN,Retirada Efectivo,9356.52,2025-06-20,93882.01,,,,,,,  ,NO
153,2023-06-01,88161260A,-7945.41,EUR,Bizum,9696.12,2023-06-01,65694.47,,,,,,,  ,NO
337,2023-10-21,52089624K,7560.54,EUR,Retirada Efectivo,8561.05,2023-10-21,71305.91,,,,,,,  ,NO
99,2025-07-29,37822951Z,6764.87,MXN,Tarjeta,9695.16,2025-07-29,63387.87,,,,,,,  ,NO
237,2025-06-03,69723490P,3148.54,EUR,Bizum,8088.08,2025-06-03,107043.48,,,,,,,  ,NO
341,2025-10-22,15992989W,1969.73,GBP,Tarjeta,9835.49,2025-10-22,63880.1,,,,,,,  ,NO
394,2022-09-11,26760622W,7352.83,GBP,Transferencia,9828.97,2022-09-11,39147.25,,,,,,,  ,NO
45,2023-10-06,80809268I,2413.44,EUR,Retirada Efectivo,9866.6,2023-10-06,62616.24,,,,,,,  ,NO
5,2023-07-10,94271893R,7290.26,MXN,Bizum,9853.42,2023-07-10,50315.76,,,,,,,  ,NO
467,2024-07-17,39970393T,5529.85,JPY,Retirada Efectivo,7032.3,2024-07-17,45134.68,,,,,,,  ,NO
407,2025-03-22,61137780U,6063.61,JPY,Retirada Efectivo,7389.68,2025-03-22,56212.68,,,,,,,  ,NO
312,2022-12-16,42785969Z,3400.93,JPY,Retirada Efectivo,9089.54,2022-12-16,65285.69,,,,,,,  ,NO
474,2023-08-12,80449956T,5477.98,USD,Tarjeta,9625.92,2023-08-12,33763.19,,,,,,,  ,NO
378,2024-03-14,42076321H,2718.13,MXN,Retirada Efectivo,8957.72,2024-03-14,60433.64,,,,,,,  ,NO
37,2025-11-27,72910747G,2210.89,JPY,Retirada Efectivo,9731.65,2025-11-27,118554.45,,,,,,,  ,NO
329,2023-11-14,70331707E,3794.6,MXN,Retirada Efectivo,8282.5,2023-11-14,91870.56,,,,,,,  ,NO
333,2025-05-31,82092431A,964.49,EUR,Tarjeta,8811.43,2025-05-31,44805.83,,,,,,,  ,NO
213,2023-11-29,69920551Z,-3131.42,USD,Transferencia,9946.46,2023-11-29,42994.67,,,,,,,  ,NO
80,2022-10-13,30121964A,4203.44,EUR,Retirada Efectivo,9574.75,2022-10-13,62031.34,,,,,,,  ,NO
236,2023-09-10,42464509R,1637.23,USD,Retirada Efectivo,9938.3,2023-09-10,88813.46,,,,,,,  ,NO
46,2024-08-25,84884573Q,7585.47,JPY,Tarjeta,9709.25,2024-08-25,43338.66,,,,,,,  ,NO
220,2023-04-24,73522431Z,9744.77,GBP,Retirada Efectivo,9744.77,2023-04-24,13388.33,,,,,,,  ,NO
20,2022-12-06,90262188O,3008.18,EUR,Retirada Efectivo,9653.0,2022-12-06,45765.82,,,,,,,  ,NO
36,2024-06-29,45689995U,7538.54,MXN,Transferencia,9980.03,2024-06-29,116417.27,,,,,,,  ,NO
450,2023-07-19,37307448G,6214.81,MXN,Tarjeta,9973.23,2023-07-19,50153.3,,,,,,,  ,NO
128,2024-11-09,93183812C,7079.11,USD,Transferencia,9812.49,2024-11-09,24836.75,,,,,,,  ,NO
65,2025-03-28,49461754T,5610.71,USD,Retirada Efectivo,8944.05,2025-03-28,30388.16,,,,,,,  ,NO
469,2022-08-23,82374465N,3316.84,JPY,Retirada Efectivo,8254.88,2022-08-23,57329.87,,,,,,,  ,NO
313,2023-09-14,79815932I,9558.8,JPY,Bizum,9833.59,2023-09-14,84917.16,,,,,,,  ,NO
176,2022-06-02,44358722E,4673.92,USD,Bizum,8945.61,2022-06-02,46676.76,,,,,,,  ,NO
119,2024-06-28,63924815X,-4785.02,USD,Bizum,7722.92,2024-06-28,70238.85,,,,,,,  ,NO
445,2025-12-05,49110272T,5964.37,JPY,Tarjeta,8699.92,2025-12-05,57770.44,,,,,,,  ,NO
419,2023-10-13,82943234V,5916.97,JPY,Transferencia,9949.06,2023-10-13,63384.56,,,,,,,  ,NO
476,2022-06-28,54508556H,1257.62,JPY,Tarjeta,9794.75,2022-06-28,66547.12,,,,,,,  ,NO
108,2022-12-05,21787903A,-3611.93,JPY,Bizum,9136.22,2022-12-05,46213.5,,,,,,,  ,NO
172,2023-10-07,98975581Z,9027.74,GBP,Retirada Efectivo,9201.46,2023-10-07,109228.49,,,,,,,  ,NO
223,2023-09-15,54500718X,-7531.9,GBP,Bizum,7822.53,2023-09-15,22647.46,,,,,,,  ,NO
411,2022-09-17,60461743L,7150.78,MXN,Retirada Efectivo,9416.68,2022-09-17,29697.26,,,,,,,  ,NO
42,2022-06-29,52089624K,4534.98,JPY,Transferencia,9475.26,2022-06-29,71305.91,,,,,,,  ,NO
192,2023-03-30,88142222U,4052.86,GBP,Retirada Efectivo,9970.61,2023-03-30,78937.25,,,,,,,  ,NO
97,2025-04-20,14268391V,7662.66,USD,Tarjeta,9943.59,2025-04-20,34936.42,,,,,,,  ,NO
115,2025-09-23,22382484B,4182.74,GBP,Bizum,9804.56,2025-09-23,57693.34,,,,,,,  ,NO
11,2024-08-10,80288628X,-4153.39,JPY,Bizum,9272.22,2024-08-10,51851.53,,,,,,,  ,NO
266,2023-10-10,43535519J,-1237.11,GBP,Transferencia,9656.15,2023-10-10,60286.49,,,,,,,  ,NO
283,2025-05-28,95749172C,6484.4,EUR,Transferencia,9288.01,2025-05-28,80476.05,,,,,,,  ,NO
157,2025-01-27,71940926G,6906.3,GBP,Retirada Efectivo,9644.35,2025-01-27,131111.79,,,,,,,  ,NO
228,2023-10-31,64443788V,9855.55,JPY,Transferencia,9855.55,2023-10-31,67396.7,,,,,,,  ,NO
336,2022-04-05,34383548O,9684.89,USD,Tarjeta,9684.89,2022-04-05,65210.74,,,,,,,  ,NO
151,2024-06-03,30121964A,5632.74,MXN,Retirada Efectivo,9835.3,2024-06-03,62031.34,,,,,,,  ,NO
491,2022-02-20,39156242C,3484.44,MXN,Bizum,9676.14,2022-02-20,58549.33,,,,,,,  ,NO
9,2023-06-07,58151660N,-5799.8,GBP,Bizum,8959.26,2023-06-07,17397.14,,,,,,,  ,NO
359,2024-11-16,93008154O,-9437.57,EUR,Bizum,8563.35,2024-11-16,81383.64,,,,,,,  ,NO
146,2023-06-09,64846235O,9477.78,USD,Retirada Efectivo,9477.78,2023-06-09,57867.06,,,,,,,  ,NO
69,2025-02-07,45752549M,-7208.97,JPY,Transferencia,9831.76,2025-02-07,36401.89,,,,,,,  ,NO
318,2024-07-09,68317412P,6783.87,MXN,Tarjeta,9356.52,2024-07-09,64639.64,,,,,,,  ,NO
222,2025-08-04,82819802R,4456.55,MXN,Retirada Efectivo,8683.11,2025-08-04,59707.22,,,,,,,  ,NO
324,2022-12-14,96924709H,3167.35,EUR,Retirada Efectivo,9861.27,2022-12-14,30903.42,,,,,,,  ,NO
235,2023-07-26,89382530M,7758.65,USD,Retirada Efectivo,8934.36,2023-07-26,49765.26,,,,,,,  ,NO
101,2023-10-23,42857791U,-3899.91,USD,Bizum,9951.82,2023-10-23,9778.6,,,,,,,  ,NO
289,2024-06-01,44122229Q,9948.13,EUR,Tarjeta,9948.13,2024-06-01,65567.66,,,,,,,  ,NO
268,2024-11-08,22722707F,7364.08,MXN,Bizum,9695.11,2024-11-08,37970.98,,,,,,,  ,NO
8,2025-06-23,38482531J,3571.77,EUR,Tarjeta,8592.89,2025-06-23,75397.08,,,,,,,  ,NO
356,2025-12-02,36535591L,2421.77,EUR,Bizum,8609.18,2025-12-02,19727.9,,,,,,,  ,NO
200,2023-10-31,53929841W,7887.01,GBP,Bizum,8864.86,2023-10-31,55214.78,,,,,,,  ,NO
217,2024-10-28,53154284S,6937.35,EUR,Tarjeta,8663.28,2024-10-28,30320.33,,,,,,,  ,NO
433,2022-08-22,54500718X,-2710.57,MXN,Transferencia,7485.9,2022-08-22,22647.46,,,,,,,  ,NO
150,2025-07-05,22607688Y,8047.62,EUR,Transferencia,9619.41,2025-07-05,62674.66,,,,,,,  ,NO
195,2025-07-22,44358722E,-2155.04,USD,Bizum,6592.43,2025-07-22,46676.76,,,,,,,  ,NO
97,2025-02-01,66539410W,-4450.94,USD,Bizum,9943.59,2025-02-01,49295.54,,,,,,,  ,NO
498,2022-04-26,24798699O,9979.73,JPY,Transferencia,9979.73,2022-04-26,101248.24,,,,,,,  ,NO
209,2022-03-12,84907775U,4806.42,USD,Transferencia,9980.67,2022-03-12,25909.43,,,,,,,  ,NO
401,2022-02-08,92952828G,3357.61,GBP,Retirada Efectivo,9327.03,2022-02-08,30626.77,,,,,,,  ,NO
215,2022-12-25,45084499K,9842.37,USD,Tarjeta,9996.18,2022-12-25,67395.53,,,,,,,  ,NO
209,2024-03-22,11035697W,-7733.11,JPY,Transferencia,9980.67,2024-03-22,17948.72,,,,,,,  ,NO
249,2024-12-07,86296111P,875.81,USD,Retirada Efectivo,9912.57,2024-12-07,71285.35,,,,,,,  ,NO
368,2025-04-26,70814281V,879.81,GBP,Retirada Efectivo,9652.37,2025-04-26,51681.01,,,,,,,  ,NO
396,2025-07-16,16226873J,5862.19,USD,Tarjeta,8941.43,2025-07-16,18983.01,,,,,,,  ,NO
232,2023-09-12,81651959F,6544.85,USD,Transferencia,8991.64,2023-09-12,24169.68,,,,,,,  ,NO
287,2023-03-30,64215755Y,-6349.53,JPY,Bizum,8470.36,2023-03-30,66328.21,,,,,,,  ,NO
191,2025-12-28,70945547G,7761.85,EUR,Retirada Efectivo,9744.86,2025-12-28,50817.71,,,,,,,  ,NO
483,2025-02-18,94320491Z,3956.57,GBP,Tarjeta,9108.28,2025-02-18,50340.64,,,,,,,  ,NO
330,2022-02-03,29675782E,7687.17,JPY,Bizum,8946.12,2022-02-03,45871.52,,,,,,,  ,NO
387,2023-06-05,54786931L,9793.28,GBP,Transferencia,9793.28,2023-06-05,54775.84,,,,,,,  ,NO
424,2023-02-25,41845498Y,4078.85,EUR,Tarjeta,9776.45,2023-02-25,51505.9,,,,,,,  ,NO
92,2025-10-01,93567674J,3388.89,USD,Transferencia,9891.19,2025-10-01,4567.45,,,,,,,  ,NO
292,2023-11-05,17047753W,7344.53,GBP,Bizum,8962.51,2025-03-19,3528.77,,,,,,,  ,NO
79,2024-12-30,24798699O,4418.26,USD,Transferencia,9250.13,2024-12-30,101248.24,,,,,,,  ,NO
140,2022-04-21,80926842Q,9693.86,GBP,Retirada Efectivo,9693.86,2022-04-21,56014.66,,,,,,,  ,NO
72,2022-01-01,18584776M,-1010.73,USD,Bizum,8608.04,2022-01-01,80239.83,,,,,,,  ,NO
266,2023-02-25,39483856X,4567.81,MXN,Transferencia,9656.15,2023-02-25,114409.6,,,,,,,  ,NO
271,2024-11-26,80956880I,5316.02,GBP,Transferencia,9197.86,2024-11-26,17854.85,,,,,,,  ,NO
310,2024-04-08,19365560P,4130.55,MXN,Tarjeta,9612.47,2024-04-08,88817.91,,,,,,,  ,NO
90,2023-06-27,80449956T,-9441.48,EUR,Transferencia,9912.94,2023-06-27,33763.19,,,,,,,  ,NO
92,2024-02-23,72188877U,-6630.14,MXN,Transferencia,9891.19,2024-02-23,66114.96,,,,,,,  ,NO
446,2025-03-11,49461754T,2559.79,MXN,Bizum,8925.7,2025-03-11,30388.16,,,,,,,  ,NO
121,2023-02-26,61471647U,3578.08,EUR,Bizum,8372.3,2023-02-26,75711.76,,,,,,,  ,NO
349,2025-01-28,12667391B,2626.6,MXN,Transferencia,6841.66,2025-01-28,82590.92,,,,,,,  ,NO
177,2022-02-05,76162192E,-4108.92,EUR,Bizum,7416.87,2022-02-05,2979.26,,,,,,,  ,NO
302,2025-06-22,24798699O,6105.53,MXN,Tarjeta,9902.77,2025-06-22,101248.24,,,,,,,  ,NO
339,2022-07-21,70029421M,1653.98,JPY,Retirada Efectivo,7533.72,2022-07-21,22861.92,,,,,,,  ,NO
387,2024-04-22,17014681F,-1927.9,GBP,Bizum,9793.28,2024-04-22,25939.14,,,,,,,  ,NO
318,2024-10-19,56287431F,-3532.73,EUR,Transferencia,9356.52,2024-10-19,81223.67,,,,,,,  ,NO
402,2022-02-09,24793867L,7374.77,USD,Retirada Efectivo,9478.15,2022-02-09,78266.12,,,,,,,  ,NO
